"","component","player1","player2","prob1wins","prob2wins"
"43","1","s2","s12",0.617058856171402,0.382941143828598
"44","1","s5","s12",0.607032774542463,0.392967225457537
"45","1","s4","s12",0.551234752465891,0.448765247534109
"46","1","s6","s8",0.854899640180805,0.145100359819195
"47","1","s1","s8",0.845414901316881,0.154585098683119
"48","1","s11","s8",0.805961112059876,0.194038887940124
"49","1","s7","s8",0.803366960766003,0.196633039233997
"50","1","s3","s8",0.77876087066175,0.22123912933825
"51","1","s10","s8",0.718370772833798,0.281629227166202
"52","1","s2","s8",0.67934491860327,0.32065508139673
"53","1","s5","s8",0.670077680005229,0.329922319994771
"54","1","s4","s8",0.617592176542374,0.382407823457626
"55","1","s12","s8",0.567996076777385,0.432003923222615
"56","1","s6","s9",0.862548704481331,0.137451295518669
"57","1","s1","s9",0.85347826575124,0.14652173424876
"58","1","s11","s9",0.815633642450751,0.184366357549249
"59","1","s7","s9",0.81313882409897,0.18686117590103
"60","1","s3","s9",0.789435051129193,0.210564948870807
"61","1","s10","s9",0.730951993316428,0.269048006683572
"62","1","s2","s9",0.692924304055886,0.307075695944114
"63","1","s5","s9",0.683866892745062,0.316133107254938
"64","1","s4","s9",0.632371524336174,0.367628475663826
"65","1","s12","s9",0.583399233716038,0.416600766283962
"66","1","s8","s9",0.515760660456842,0.484239339543158
"67","1","s6","s14",0.889203445137611,0.110796554862389
"68","1","s1","s14",0.881650614237899,0.118349385762101
"69","1","s11","s14",0.849801984302434,0.150198015697566
"70","1","s7","s14",0.847683182569976,0.152316817430024
"71","1","s3","s14",0.827431463963749,0.172568536036251
"72","1","s10","s14",0.776514079422727,0.223485920577273
"73","1","s2","s14",0.742658989339875,0.257341010660125
"74","1","s5","s14",0.734506472667638,0.265493527332362
"75","1","s4","s14",0.687490388770984,0.312509611229016
"76","1","s12","s14",0.641700343721885,0.358299656278115
"77","1","s8","s14",0.576658714483553,0.423341285516447
"78","1","s9","s14",0.561193789406618,0.438806210593382
"79","1","s6","s13",0.934718786645866,0.0652812133541338
"80","1","s1","s13",0.930024500080344,0.0699754999196558
"81","1","s11","s13",0.909862719408535,0.0901372805914649
"82","1","s7","s13",0.908499951440341,0.091500048559659
"83","1","s3","s13",0.895335907510046,0.104664092489954
"84","1","s10","s13",0.861090552375542,0.138909447624458
"85","1","s2","s13",0.837364223320063,0.162635776679937
"86","1","s5","s13",0.831531360173781,0.168468639826219
"87","1","s4","s13",0.796947408450233,0.203052591549767
"88","1","s12","s13",0.761634727162935,0.238365272837065
"89","1","s8","s13",0.708473755391538,0.291526244608462
"90","1","s9","s13",0.695279603263508,0.304720396736492
"91","1","s14","s13",0.640816799958455,0.359183200041545
"92","1","s6","s15",0.974831936947936,0.0251680630520638
"93","1","s1","s15",0.972938624768967,0.0270613752310327
"94","1","s11","s15",0.964671843035517,0.0353281569644827
"95","1","s7","s15",0.964105032533689,0.0358949674663112
"96","1","s3","s15",0.95857608903522,0.0414239109647796
"97","1","s10","s15",0.943721855402723,0.0562781445972774
"98","1","s2","s15",0.933011323261668,0.0669886767383322
"99","1","s5","s15",0.930323365785167,0.0696766342148331
"100","1","s4","s15",0.913920435613561,0.0860795643864392
"101","1","s12","s15",0.896303491802983,0.103696508197017
"102","1","s8","s15",0.867970321722971,0.132029678277029
"103","1","s9","s15",0.860574197016216,0.139425802983784
"104","1","s14","s15",0.828361460729873,0.171638539270127
"105","1","s13","s15",0.730103510990933,0.269896489009067
