"","component","player1","player2","prob1wins","prob2wins"
"64","1","s4","s9",0.611162941825331,0.388837058174669
"65","1","s12","s9",0.57464132316777,0.42535867683223
"66","1","s8","s9",0.52516008133085,0.47483991866915
"67","1","s6","s14",0.890905403714901,0.109094596285099
"68","1","s1","s14",0.88493864477232,0.11506135522768
"69","1","s11","s14",0.854275767257919,0.145724232742081
"70","1","s7","s14",0.850537294261893,0.149462705738107
"71","1","s3","s14",0.832197924384226,0.167802075615774
"72","1","s10","s14",0.780558453678599,0.219441546321401
"73","1","s2","s14",0.749156211862445,0.250843788137555
"74","1","s5","s14",0.739168355146204,0.260831644853796
"75","1","s4","s14",0.677071915901595,0.322928084098405
"76","1","s12","s14",0.643126009823047,0.356873990176953
"77","1","s8","s14",0.596010650803422,0.403989349196578
"78","1","s9","s14",0.571541845641784,0.428458154358216
"79","1","s6","s13",0.939709558682138,0.0602904413178624
"80","1","s1","s13",0.936220976785624,0.0637790232143762
"81","1","s11","s13",0.917957404451136,0.0820425955488638
"82","1","s7","s13",0.915691416251247,0.0843085837487528
"83","1","s3","s13",0.904448459025109,0.0955515409748913
"84","1","s10","s13",0.871613194933114,0.128386805066886
"85","1","s2","s13",0.850749486690169,0.149250513309831
"86","1","s5","s13",0.843964242730782,0.156035757269218
"87","1","s4","s13",0.800068450160045,0.199931549839955
"88","1","s12","s13",0.774750490263318,0.225249509736682
"89","1","s8","s13",0.737931369418709,0.262068630581291
"90","1","s9","s13",0.717991194139409,0.282008805860591
"91","1","s14","s13",0.656192973818614,0.343807026181386
"92","1","s6","s15",0.975197346339077,0.0248026536609229
"93","1","s1","s15",0.973704732300767,0.0262952676992332
"94","1","s11","s15",0.965782596049758,0.0342174039502419
"95","1","s7","s15",0.964786852406289,0.0352131475937114
"96","1","s3","s15",0.959803608244353,0.0401963917556473
"97","1","s10","s15",0.944830227388534,0.0551697726114656
"98","1","s2","s15",0.93497715648671,0.0650228435132898
"99","1","s5","s15",0.93171372845763,0.0682862715423702
"100","1","s4","s15",0.909867170901768,0.0901328290982318
"101","1","s12","s15",0.896657406906543,0.103342593093457
"102","1","s8","s15",0.876590984871044,0.123409015128956
"103","1","s9","s15",0.865274910014946,0.134725089985054
"104","1","s14","s15",0.828021025004529,0.171978974995471
"105","1","s13","s15",0.716119145173386,0.283880854826614
