"","component","player1","player2","prob1wins","prob2wins"
"66","1","s8","s9",0.521724904532609,0.478275095467391
"67","1","s6","s14",0.890907806090212,0.109092193909788
"68","1","s1","s14",0.887842562749846,0.112157437250154
"69","1","s7","s14",0.851458496965587,0.148541503034413
"70","1","s11","s14",0.846114630121144,0.153885369878856
"71","1","s3","s14",0.828923484649976,0.171076515350024
"72","1","s10","s14",0.776162940175536,0.223837059824464
"73","1","s5","s14",0.751553215953435,0.248446784046565
"74","1","s2","s14",0.745790549920037,0.254209450079963
"75","1","s4","s14",0.707464549338157,0.292535450661843
"76","1","s12","s14",0.653665121011905,0.346334878988095
"77","1","s8","s14",0.600800614768433,0.399199385231567
"78","1","s9","s14",0.579774497735314,0.420225502264686
"79","1","s6","s13",0.930188038517946,0.0698119614820539
"80","1","s1","s13",0.928137455010388,0.0718625449896115
"81","1","s7","s13",0.903402919985095,0.0965970800149047
"82","1","s11","s13",0.899707668245662,0.100292331754338
"83","1","s3","s13",0.887709045126574,0.112290954873426
"84","1","s10","s13",0.849792927832838,0.150207072167162
"85","1","s5","s13",0.831521236782953,0.168478763217047
"86","1","s2","s13",0.827186906392305,0.172813093607695
"87","1","s4","s13",0.797805616226117,0.202194383773883
"88","1","s12","s13",0.754863694850886,0.245136305149114
"89","1","s8","s13",0.710607410500369,0.289392589499631
"90","1","s9","s13",0.692403823710802,0.307596176289198
"91","1","s14","s13",0.619996597934871,0.380003402065129
"92","1","s6","s15",0.976903962832009,0.0230960371679915
"93","1","s1","s15",0.976190440876597,0.0238095591234033
"94","1","s7","s15",0.967414701763947,0.0325852982360531
"95","1","s11","s15",0.96607622232893,0.0339237776710697
"96","1","s3","s15",0.961679514449731,0.038320485550269
"97","1","s10","s15",0.947256220980942,0.052743779019058
"98","1","s5","s15",0.940003255380078,0.0599967446199215
"99","1","s2","s15",0.938252519542914,0.0617474804570857
"100","1","s4","s15",0.92606659212958,0.0739334078704204
"101","1","s12","s15",0.907195992790397,0.092804007209603
"102","1","s8","s15",0.886298963504515,0.113701036495485
"103","1","s9","s15",0.877237636879129,0.122762363120871
"104","1","s14","s15",0.838170697994734,0.161829302005266
"105","1","s13","s15",0.760449581549921,0.239550418450079
